id_matricula,id_aluno,id,Column1,co_uf_nasc,co_uf_end,co_curso_educ_profissional,co_municipio_end,co_municipio_nasc,co_pais_origem,in_autismo,in_baixa_visao,in_cegueira,in_def_auditiva,in_def_fisica,in_def_intelectual,in_def_multipla,in_surdez,in_surdocegueira,nome_escola_id,nu_ano,nu_ano_censo,nu_dias_atividade,nu_dur_aee_outras_redes,nu_dur_ativ_comp_outras_redes,nu_dur_aee_mesma_rede,nu_duracao_turma,nu_dur_ativ_comp_mesma_rede,nu_idade_referencia,nu_idade,nu_mes,tp_dependencia,tp_cor_raca,tp_sexo,in_necessidade_especial
188363324,NA,1898825,1898825,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,7,NA,3,1,0
188363325,NA,1893392,1893392,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,12,NA,3,2,0
188363326,NA,1895650,1895650,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,4,NA,3,2,0
188363327,NA,1890431,1890431,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,170,0,16,16,2,NA,3,2,0
188363329,NA,1893398,1893398,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,7,NA,4,1,0
188363330,NA,1898836,1898836,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,4,NA,2,1,0
188363331,NA,1894157,1894157,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,660,0,15,16,11,NA,1,1,0
188363332,NA,1897639,1897639,29,29,0,2927408,2902609,76,0,0,0,0,0,0,0,0,0,474,1998,2016,5,0,0,0,170,0,18,18,3,NA,3,2,0
188363333,NA,1898823,1898823,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,6,NA,2,1,0
188363334,NA,1893394,1893394,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,6,NA,2,2,0
188363335,NA,1893393,1893393,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,7,NA,2,1,0
188363336,NA,1898827,1898827,29,29,0,2927408,2928703,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,11,NA,2,2,0
188363337,NA,1889727,1889727,29,29,0,2927408,2905800,76,0,0,0,0,0,0,0,0,0,474,1963,2016,5,0,0,0,170,0,53,53,3,NA,2,2,0
188363338,NA,1894169,1894169,29,29,0,2927408,2921302,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,8,NA,3,2,0
188363339,NA,1894185,1894185,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2016,5,0,0,0,660,0,18,18,4,NA,3,1,0
188363340,NA,1891919,1891919,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,6,NA,2,1,0
188363341,NA,1898214,1898214,16,29,0,2927408,1600303,76,0,0,0,0,0,0,0,0,0,474,1999,2016,5,0,0,0,170,0,16,17,6,NA,2,2,0
188363342,NA,1891176,1891176,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,8,NA,3,1,0
188363343,NA,1891935,1891935,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,5,NA,3,2,0
188363344,NA,1898831,1898831,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,7,NA,0,1,0
188363345,NA,1894961,1894961,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,660,0,16,16,1,NA,3,1,0
188363346,NA,1898837,1898837,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,9,NA,0,2,0
188363347,NA,1890450,1890450,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,1,NA,0,2,0
188363348,NA,1898843,1898843,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,9,NA,3,2,0
188363349,NA,1889708,1889708,29,29,0,2927408,2929008,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,1,NA,0,1,0
188363350,NA,1898824,1898824,29,29,0,2914703,2914703,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,8,NA,2,2,0
188363351,NA,1898828,1898828,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,10,NA,3,1,0
188363352,NA,1895666,1895666,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,12,NA,0,1,0
188363353,NA,1898234,1898234,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,10,NA,3,2,0
188363354,NA,1895658,1895658,29,29,0,2927408,2927408,76,0,0,0,0,0,1,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,6,NA,0,1,1
188363356,NA,1889050,1889050,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,15,15,4,NA,1,1,0
188363357,NA,1895662,1895662,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,15,15,2,NA,3,1,0
188363358,NA,1892678,1892678,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,3,NA,0,2,0
188363359,NA,1895661,1895661,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,6,NA,0,1,0
188363361,NA,1898237,1898237,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,7,NA,3,2,0
188363362,NA,1892664,1892664,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,11,NA,0,2,0
188363363,NA,1898844,1898844,33,29,0,2927408,3304557,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,3,NA,0,1,0
188363364,NA,1892662,1892662,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,660,0,16,16,1,NA,3,1,0
188363365,NA,1891180,1891180,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2016,5,0,0,0,660,0,17,18,8,NA,0,1,0
188363366,NA,1889706,1889706,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,5,NA,3,1,0
188363367,NA,1890441,1890441,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,12,NA,3,2,0
188363368,NA,1895669,1895669,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,5,NA,0,1,0
188363369,NA,1898845,1898845,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,9,NA,3,1,0
188363370,NA,1891932,1891932,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,5,NA,0,1,0
188363371,NA,1891921,1891921,29,29,0,2927408,2927408,76,1,0,0,0,0,1,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,6,NA,3,1,1
188363372,NA,1898839,1898839,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,11,NA,3,1,0
188363373,NA,1893374,1893374,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,12,NA,3,1,0
188363374,NA,1890436,1890436,29,29,0,2927408,2910057,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,15,15,2,NA,3,2,0
188363375,NA,1891933,1891933,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,2,NA,1,2,0
188363376,NA,1891934,1891934,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,7,NA,3,2,0
188363377,NA,1891924,1891924,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,10,NA,0,1,0
188363378,NA,1898835,1898835,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,1,NA,2,1,0
188363379,NA,1891184,1891184,29,29,0,2927408,2933505,76,0,0,0,0,0,0,0,0,0,474,1995,2016,5,0,0,0,660,0,20,21,10,NA,0,1,0
188363380,NA,1890437,1890437,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,6,NA,0,2,0
188363381,NA,1898239,1898239,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,12,NA,2,1,0
188363382,NA,1892669,1892669,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,660,0,15,16,8,NA,3,2,0
188363383,NA,1890438,1890438,29,29,0,2927408,2910800,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,15,15,4,NA,3,1,0
188363384,NA,1891929,1891929,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,12,NA,0,2,0
188363385,NA,1888421,1888421,29,29,0,2927408,2914000,76,0,0,0,0,0,0,0,0,0,474,1997,2016,5,0,0,0,170,0,19,19,4,NA,0,2,0
188363386,NA,1888404,1888404,29,29,0,2927408,2910800,76,0,0,0,0,0,0,0,0,0,474,1997,2016,5,0,0,0,170,0,19,19,1,NA,0,2,0
188363387,NA,1894158,1894158,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,5,NA,3,1,0
188363388,NA,1898850,1898850,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1992,2016,5,0,0,0,170,0,24,24,2,NA,3,1,0
188363389,NA,1898851,1898851,29,29,0,2927408,2920601,76,0,0,0,0,0,0,0,0,0,474,1977,2016,5,0,0,0,170,0,38,39,8,NA,0,2,0
188363390,NA,1888408,1888408,29,29,0,2927408,2909802,76,0,0,0,0,0,0,0,0,0,474,1960,2016,5,0,0,0,170,0,55,56,6,NA,2,2,0
188363391,NA,1898232,1898232,29,0,0,0,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,9,NA,0,2,0
188363392,NA,1890439,1890439,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,660,0,15,16,7,NA,0,2,0
188363393,NA,1896976,1896976,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,170,0,16,16,2,NA,0,1,0
188363394,NA,1898832,1898832,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,10,NA,0,1,0
188363395,NA,1890447,1890447,29,29,0,2927408,2931608,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,660,0,15,16,8,NA,0,1,0
188363396,NA,1888416,1888416,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1994,2016,5,0,0,0,170,0,22,22,5,NA,0,1,0
188363397,NA,1893378,1893378,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,5,NA,0,2,0
188363398,NA,1891204,1891204,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,660,0,15,16,8,NA,0,2,0
188363399,NA,1889046,1889046,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,2,NA,0,1,0
188363400,NA,1893383,1893383,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,4,NA,2,2,0
188363401,NA,1895655,1895655,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,2,NA,0,1,0
188363402,NA,1893387,1893387,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,1,NA,0,2,0
188363405,NA,1893385,1893385,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,12,NA,0,2,0
188363406,NA,1889059,1889059,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,9,NA,0,1,0
188363407,NA,1895667,1895667,29,29,0,2927408,2905701,76,0,0,0,0,0,1,0,0,0,474,2000,2016,5,0,0,0,660,0,16,16,5,NA,0,1,1
188363408,NA,1889709,1889709,29,29,0,2927408,2928802,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,1,NA,0,1,0
188363409,NA,1893384,1893384,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,6,NA,0,2,0
188363410,NA,1895649,1895649,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,8,NA,0,2,0
188363411,NA,1895665,1895665,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,7,NA,0,2,0
188363412,NA,1891927,1891927,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,6,NA,0,1,0
188363413,NA,1894953,1894953,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,5,NA,0,1,0
188363414,NA,1893375,1893375,29,0,0,0,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,4,NA,3,1,0
188363415,NA,1891928,1891928,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,7,NA,0,2,0
188363416,NA,1893379,1893379,35,29,0,2927408,3550308,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,6,NA,0,1,0
188363418,NA,1895657,1895657,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,7,NA,0,1,0
188363419,NA,1892668,1892668,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,4,NA,0,2,0
188363420,NA,1889710,1889710,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,2,NA,0,2,0
188363421,NA,1889056,1889056,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,11,NA,0,1,0
188363423,NA,1892676,1892676,29,29,0,2927408,2919207,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,8,NA,0,1,0
188363424,NA,1893377,1893377,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,12,NA,0,2,0
188363425,NA,1893376,1893376,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,2,NA,0,1,0
188363426,NA,1893386,1893386,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,12,NA,0,1,0
188363427,NA,1889051,1889051,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,1,NA,0,1,0
188363428,NA,1895664,1895664,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,15,15,4,NA,0,1,0
188363429,NA,1893380,1893380,29,29,0,2927408,2908507,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,5,NA,0,2,0
188363430,NA,1892655,1892655,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,3,NA,0,2,0
188363431,NA,1892649,1892649,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,2,NA,0,1,0
188363432,NA,1891939,1891939,29,29,0,2927408,2900702,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,7,NA,0,1,0
188363433,NA,1889045,1889045,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,11,NA,0,2,0
188363434,NA,1892650,1892650,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,5,NA,0,2,0
188363435,NA,1892674,1892674,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,4,NA,0,1,0
188363436,NA,1891916,1891916,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,5,NA,0,2,0
188363437,NA,1891937,1891937,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,4,NA,0,1,0
188363439,NA,1891938,1891938,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,10,NA,0,2,0
188363441,NA,1891913,1891913,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,6,NA,0,2,0
188363442,NA,1891912,1891912,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,5,NA,4,2,0
188363443,NA,1889047,1889047,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,9,NA,0,2,0
188363444,NA,1892677,1892677,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,5,NA,0,2,0
188363445,NA,1889058,1889058,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,10,NA,0,2,0
188363446,NA,1892661,1892661,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,10,NA,0,2,0
188363447,NA,1889044,1889044,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,9,NA,0,1,0
188363448,NA,1892679,1892679,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,3,NA,0,2,0
188363449,NA,1892680,1892680,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,6,NA,0,2,0
188363450,NA,1892672,1892672,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,10,NA,0,1,0
188363451,NA,1892652,1892652,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,13,14,8,NA,0,1,0
188363453,NA,1893396,1893396,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,15,15,5,NA,0,2,0
188363454,NA,1894952,1894952,29,29,0,2927408,2925204,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,15,15,4,NA,0,1,0
188363455,NA,1891196,1891196,28,29,0,2927408,2803500,76,0,0,0,0,0,0,0,0,0,474,2000,2016,5,0,0,0,660,0,16,16,5,NA,0,1,0
188363456,NA,1893390,1893390,35,29,0,2927408,3550308,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,1,NA,0,2,0
188363457,NA,1891936,1891936,29,29,0,2927408,2928703,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,4,NA,0,2,0
188363458,NA,1892671,1892671,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,9,NA,0,2,0
188363459,NA,1892670,1892670,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,3,NA,0,1,0
188363460,NA,1898840,1898840,29,29,0,2927408,2901304,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,4,NA,0,1,0
188363461,NA,1893399,1893399,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,9,NA,0,2,0
188363462,NA,1889057,1889057,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,6,NA,3,1,0
188363463,NA,1896339,1896339,29,29,0,2927408,2929305,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,4,NA,0,1,0
188363464,NA,1898826,1898826,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,2,NA,0,2,0
188363465,NA,1891917,1891917,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,4,NA,0,2,0
188363466,NA,1895644,1895644,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,10,NA,0,1,0
188363467,NA,1895653,1895653,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,4,NA,0,2,0
188363468,NA,1891940,1891940,29,29,0,2927408,2918001,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,3,NA,3,1,0
188363469,NA,1891918,1891918,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,5,NA,0,2,0
188363470,NA,1897625,1897625,29,29,0,2927408,2922102,76,0,0,0,0,0,0,0,0,0,474,1986,2016,5,0,0,0,170,0,29,30,12,NA,0,2,0
188363471,NA,1894163,1894163,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2001,2016,5,0,0,0,660,0,14,15,12,NA,0,1,0
188363472,NA,1897630,1897630,29,29,0,2927408,2913903,76,0,0,0,0,0,0,0,0,0,474,1979,2016,5,0,0,0,170,0,36,37,12,NA,0,2,0
188363473,NA,1896989,1896989,29,29,0,2927408,2925204,76,0,0,0,0,0,0,0,0,0,474,1997,2016,5,0,0,0,170,0,18,19,8,NA,3,2,0
188363474,NA,1891920,1891920,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,2,NA,0,1,0
188363475,NA,1898235,1898235,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2002,2016,5,0,0,0,660,0,14,14,1,NA,0,1,0
188363476,NA,1897629,1897629,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1987,2016,5,0,0,0,170,0,29,29,4,NA,0,2,0
188363477,NA,1897626,1897626,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1957,2016,5,0,0,0,170,0,59,59,4,NA,0,2,0
188363478,NA,1898215,1898215,29,29,0,2927408,2922102,76,0,0,0,0,0,0,0,0,0,474,1981,2016,5,0,0,0,170,0,34,35,6,NA,3,2,0
188363479,NA,1892653,1892653,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,1,NA,0,1,0
188363480,NA,1896992,1896992,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,1998,2016,5,0,0,0,170,0,17,18,10,NA,0,2,0
188363481,NA,1898852,1898852,29,29,0,2927408,2921203,76,0,0,0,0,0,0,0,0,0,474,1996,2016,5,0,0,0,170,0,19,20,10,NA,0,2,0
188363483,NA,1889054,1889054,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,7,NA,0,1,0
188363484,NA,1889049,1889049,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,13,13,3,NA,0,1,0
188363485,NA,1889039,1889039,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,1,NA,0,2,0
188363486,NA,1889062,1889062,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2003,2016,5,0,0,0,660,0,12,13,12,NA,0,1,0
188363487,NA,1896327,1896327,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,11,12,12,NA,0,2,0
188363488,NA,1896315,1896315,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2005,2016,5,0,0,0,660,0,11,11,4,NA,0,1,0
188363489,NA,1896331,1896331,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2005,2016,5,0,0,0,660,0,11,11,1,NA,0,1,0
188363490,NA,1896332,1896332,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,11,12,7,NA,0,2,0
188363491,NA,1896309,1896309,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,11,12,8,NA,0,1,0
188363492,NA,1896337,1896337,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,11,12,7,NA,0,1,0
188363493,NA,1896314,1896314,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,11,12,9,NA,3,1,0
188363494,NA,1889716,1889716,29,29,0,2927408,2908903,76,0,0,0,0,0,0,0,0,0,474,1963,2016,5,0,0,0,170,0,53,53,3,NA,0,2,0
188363495,NA,1896326,1896326,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,4,NA,0,1,0
188363496,NA,1890425,1890425,35,29,0,2927408,3518800,76,0,0,0,0,0,0,0,0,0,474,1997,2016,5,0,0,0,170,0,18,19,9,NA,0,2,0
188363497,NA,1889053,1889053,29,29,0,2927408,2927408,76,0,0,0,0,0,0,0,0,0,474,2004,2016,5,0,0,0,660,0,12,12,2,NA,0,1,0
